"sample_id","id","storage_condition","reactor","filtered","RNase_treated","time_point","dilution_factor","target","task","CT","plate_id","Exp_loc","experiment"
"20R1U-N-T22-5x","20R1U","20","R1","U","N","T22","5","ORF","UNKNOWN","34.00549","P58","stanford_expts","5"
"10R1F-N-T0-5x","10R1F","10","R1","F","N","T0","5","NR1","UNKNOWN","35.98321","P60","stanford_expts","5"
"20R1U-N-T29-1x","20R1U","20","R1","U","N","T29","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T29-1x","20R1U","20","R1","U","N","T29","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T0-1x","20R1U","20","R1","U","N","T0","1","NR1","UNKNOWN","29.91762","P60","stanford_expts","5"
"20R1U-N-T0-1x","20R1U","20","R1","U","N","T0","1","NR1","UNKNOWN","30.28096","P60","stanford_expts","5"
"20R1U-N-T0-5x","20R1U","20","R1","U","N","T0","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T0-5x","20R1U","20","R1","U","N","T0","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T0-1x","10R1F","10","R1","F","N","T0","1","NR1","UNKNOWN","28.32536","P60","stanford_expts","5"
"10R1F-N-T0-1x","10R1F","10","R1","F","N","T0","1","NR1","UNKNOWN","28.87452","P60","stanford_expts","5"
"10R1F-N-T0-5x","10R1F","10","R1","F","N","T0","5","NR1","UNKNOWN","36.68063","P60","stanford_expts","5"
"10R1F-N-T1-5x","10R1F","10","R1","F","N","T1","5","NR1","UNKNOWN","37.93406","P60","stanford_expts","5"
"20R1U-N-T36-1x","20R1U","20","R1","U","N","T36","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T36-1x","20R1U","20","R1","U","N","T36","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T1-1x","20R1U","20","R1","U","N","T1","1","NR1","UNKNOWN","25.91621","P60","stanford_expts","5"
"20R1U-N-T1-1x","20R1U","20","R1","U","N","T1","1","NR1","UNKNOWN","27.6627","P60","stanford_expts","5"
"20R1U-N-T1-5x","20R1U","20","R1","U","N","T1","5","NR1","UNKNOWN","34.62999","P60","stanford_expts","5"
"20R1U-N-T1-5x","20R1U","20","R1","U","N","T1","5","NR1","UNKNOWN","33.45323","P60","stanford_expts","5"
"10R1F-N-T1-1x","10R1F","10","R1","F","N","T1","1","NR1","UNKNOWN","28.74442","P60","stanford_expts","5"
"10R1F-N-T1-1x","10R1F","10","R1","F","N","T1","1","NR1","UNKNOWN","27.85087","P60","stanford_expts","5"
"10R1F-N-T1-5x","10R1F","10","R1","F","N","T1","5","NR1","UNKNOWN","36.73788","P60","stanford_expts","5"
"10R1F-N-T3-5x","10R1F","10","R1","F","N","T3","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T29-1x","10R1F","10","R1","F","N","T29","1","NR1","UNKNOWN","24.99205","P60","stanford_expts","5"
"10R1F-N-T29-1x","10R1F","10","R1","F","N","T29","1","NR1","UNKNOWN","25.27199","P60","stanford_expts","5"
"20R1U-N-T3-1x","20R1U","20","R1","U","N","T3","1","NR1","UNKNOWN","30.50353","P60","stanford_expts","5"
"20R1U-N-T3-1x","20R1U","20","R1","U","N","T3","1","NR1","UNKNOWN","31.89331","P60","stanford_expts","5"
"20R1U-N-T3-5x","20R1U","20","R1","U","N","T3","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T3-5x","20R1U","20","R1","U","N","T3","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T3-1x","10R1F","10","R1","F","N","T3","1","NR1","UNKNOWN","31.29181","P60","stanford_expts","5"
"10R1F-N-T3-1x","10R1F","10","R1","F","N","T3","1","NR1","UNKNOWN","30.49347","P60","stanford_expts","5"
"10R1F-N-T3-5x","10R1F","10","R1","F","N","T3","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T5-5x","10R1F","10","R1","F","N","T5","5","NR1","UNKNOWN","39.2723","P60","stanford_expts","5"
"10R1F-N-T36-1x","10R1F","10","R1","F","N","T36","1","NR1","UNKNOWN","24.95852","P60","stanford_expts","5"
"10R1F-N-T36-1x","10R1F","10","R1","F","N","T36","1","NR1","UNKNOWN","25.41516","P60","stanford_expts","5"
"20R1U-N-T5-1x","20R1U","20","R1","U","N","T5","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T5-1x","20R1U","20","R1","U","N","T5","1","NR1","UNKNOWN","39.08867","P60","stanford_expts","5"
"20R1U-N-T5-5x","20R1U","20","R1","U","N","T5","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T5-5x","20R1U","20","R1","U","N","T5","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T5-1x","10R1F","10","R1","F","N","T5","1","NR1","UNKNOWN","31.55405","P60","stanford_expts","5"
"10R1F-N-T5-1x","10R1F","10","R1","F","N","T5","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T5-5x","10R1F","10","R1","F","N","T5","5","NR1","UNKNOWN","37.69993","P60","stanford_expts","5"
"10R1F-N-T7-5x","10R1F","10","R1","F","N","T7","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T29-5x","20R1U","20","R1","U","N","T29","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T29-5x","20R1U","20","R1","U","N","T29","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T7-1x","20R1U","20","R1","U","N","T7","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T7-1x","20R1U","20","R1","U","N","T7","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T7-5x","20R1U","20","R1","U","N","T7","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T7-5x","20R1U","20","R1","U","N","T7","5","NR1","UNKNOWN","36.9889","P60","stanford_expts","5"
"10R1F-N-T7-1x","10R1F","10","R1","F","N","T7","1","NR1","UNKNOWN","30.23365","P60","stanford_expts","5"
"10R1F-N-T7-1x","10R1F","10","R1","F","N","T7","1","NR1","UNKNOWN","30.13892","P60","stanford_expts","5"
"10R1F-N-T7-5x","10R1F","10","R1","F","N","T7","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T10-5x","10R1F","10","R1","F","N","T10","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T36-5x","20R1U","20","R1","U","N","T36","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T36-5x","20R1U","20","R1","U","N","T36","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T10-1x","20R1U","20","R1","U","N","T10","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T10-1x","20R1U","20","R1","U","N","T10","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T10-5x","20R1U","20","R1","U","N","T10","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T10-5x","20R1U","20","R1","U","N","T10","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T10-1x","10R1F","10","R1","F","N","T10","1","NR1","UNKNOWN","27.88164","P60","stanford_expts","5"
"10R1F-N-T10-1x","10R1F","10","R1","F","N","T10","1","NR1","UNKNOWN","27.84936","P60","stanford_expts","5"
"10R1F-N-T10-5x","10R1F","10","R1","F","N","T10","5","NR1","UNKNOWN","34.14263","P60","stanford_expts","5"
"10R1F-N-T14-5x","10R1F","10","R1","F","N","T14","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T29-5x","10R1F","10","R1","F","N","T29","5","NR1","UNKNOWN","32.51721","P60","stanford_expts","5"
"10R1F-N-T29-5x","10R1F","10","R1","F","N","T29","5","NR1","UNKNOWN","32.74834","P60","stanford_expts","5"
"20R1U-N-T14-1x","20R1U","20","R1","U","N","T14","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T14-1x","20R1U","20","R1","U","N","T14","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T14-5x","20R1U","20","R1","U","N","T14","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T14-5x","20R1U","20","R1","U","N","T14","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T14-1x","10R1F","10","R1","F","N","T14","1","NR1","UNKNOWN","27.81843","P60","stanford_expts","5"
"10R1F-N-T14-1x","10R1F","10","R1","F","N","T14","1","NR1","UNKNOWN","28.24012","P60","stanford_expts","5"
"10R1F-N-T14-5x","10R1F","10","R1","F","N","T14","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","Undetermined","P60","stanford_expts","extraction_control_5"
"10R1F-N-T22-5x","10R1F","10","R1","F","N","T22","5","NR1","UNKNOWN","31.94563","P60","stanford_expts","5"
"10R1F-N-T36-5x","10R1F","10","R1","F","N","T36","5","NR1","UNKNOWN","33.20003","P60","stanford_expts","5"
"10R1F-N-T36-5x","10R1F","10","R1","F","N","T36","5","NR1","UNKNOWN","33.7941","P60","stanford_expts","5"
NA,NA,NA,NA,NA,NA,NA,NA,"NR1","NTC","38.11785","P60","stanford_expts","extraction_control_5"
"20R1U-N-T22-1x","20R1U","20","R1","U","N","T22","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T22-1x","20R1U","20","R1","U","N","T22","1","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T22-5x","20R1U","20","R1","U","N","T22","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"20R1U-N-T22-5x","20R1U","20","R1","U","N","T22","5","NR1","UNKNOWN","Undetermined","P60","stanford_expts","5"
"10R1F-N-T22-1x","10R1F","10","R1","F","N","T22","1","NR1","UNKNOWN","24.69547","P60","stanford_expts","5"
"10R1F-N-T22-1x","10R1F","10","R1","F","N","T22","1","NR1","UNKNOWN","24.98069","P60","stanford_expts","5"
"10R1F-N-T22-5x","10R1F","10","R1","F","N","T22","5","NR1","UNKNOWN","32.74859","P60","stanford_expts","5"
"20R1U-N-T29-1x","20R1U","20","R1","U","N","T29","1","MP1","UNKNOWN","33.77568","P61","stanford_expts","5"
"20R1U-N-T29-1x","20R1U","20","R1","U","N","T29","1","MP1","UNKNOWN","34.81494","P61","stanford_expts","5"
"20R1U-N-T0-1x","20R1U","20","R1","U","N","T0","1","MP1","UNKNOWN","13.86026","P61","stanford_expts","5"
"20R1U-N-T0-1x","20R1U","20","R1","U","N","T0","1","MP1","UNKNOWN","13.78998","P61","stanford_expts","5"
"10R1F-N-T0-1x","10R1F","10","R1","F","N","T0","1","MP1","UNKNOWN","12.37776","P61","stanford_expts","5"
"10R1F-N-T0-1x","10R1F","10","R1","F","N","T0","1","MP1","UNKNOWN","12.41616","P61","stanford_expts","5"
"20R1U-N-T1-1x","20R1U","20","R1","U","N","T1","1","MP1","UNKNOWN","13.73621","P61","stanford_expts","5"
"20R1U-N-T1-1x","20R1U","20","R1","U","N","T1","1","MP1","UNKNOWN","13.8949","P61","stanford_expts","5"
"10R1F-N-T1-1x","10R1F","10","R1","F","N","T1","1","MP1","UNKNOWN","13.338","P61","stanford_expts","5"
"10R1F-N-T1-1x","10R1F","10","R1","F","N","T1","1","MP1","UNKNOWN","13.14456","P61","stanford_expts","5"
